지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
90,2020-07-01,19.5,16.1,414,25,1515,,.5,741,1.8,649,7.7,8.4,340,7,3.5,340,28,1.2,1015,16,57,1526,81,18.2,1002.3,1007.9,2319,999.8,27,1004.3,14.8,5.9,,,,,,,,,6.7,3.3,23.3,15.6,,,,,,,,,,,,,
90,2020-07-02,22,18,39,25.7,1104,,,,,,,5.5,140,1732,3.5,140,1343,1.5,1271,17.7,66,1059,76.9,20.3,1008.4,1012.8,2238,1007.7,14,1010.5,14.8,12.8,,,,,,,,,4.1,1.3,27.6,15.7,,,,,,,,,,,,,
90,2020-07-03,21.7,18.6,2355,25.2,1315,,,,,,,9.5,140,1318,6.2,140,1254,2.2,1885,18.4,62,1326,82.1,21.2,1010.3,1014.1,856,1010.7,2352,1012.3,14.8,12.4,,,,,,,,,5.6,4,28.7,18,,,,,,,,,,,,,
90,2020-07-04,21.1,18,252,24.8,1418,,,,,,,6.3,160,1729,4.6,140,1730,1.6,1359,17.5,68,1551,80.5,20,1005.1,1010.7,1,1004.7,2353,1007.1,14.8,11.7,,,,,,,,,5.5,2.3,30.2,17.6,,,,,,,,,,,,,
90,2020-07-05,23.2,18.4,31,28.2,1454,,,,,,,9.4,160,1459,5.9,160,1623,2,1762,18.1,49,1539,74.6,20.8,1000.6,1004.7,1,1001,2000,1002.6,14.7,13.6,,,,,,,,,3.1,.1,31.1,16.3,,,,,,,,,,,,,
90,2020-07-06,22.8,19,535,27.9,1006,,,,,,,5.5,140,1715,3.9,140,1659,1.2,1041,19.1,55,1021,80.9,22.2,999.2,1002,831,1000.1,1520,1001.2,14.7,8.9,,,,,,,,,5.3,2,31,17.8,,,,,,,,,,,,,
90,2020-07-07,23.1,21,104,26.9,1459,,,,,,,6,140,1733,4.3,140,1629,1.6,1400,20.5,72,1145,85.8,24.1,1000.4,1003.6,2232,1000.7,208,1002.4,14.7,9.7,,,,,,,,,4.3,2.9,31,19.9,,,,,,,,,,,,,
90,2020-07-08,23.4,20.6,58,27,1010,,,,,,,6.2,140,1157,4.3,140,1204,1.7,1475,20,70,725,82.1,23.5,1002.8,1006,2124,1003.2,256,1004.8,14.7,8.5,,,,,,,,,5.1,3.5,31,19.3,,,,,,,,,,,,,
90,2020-07-09,22.7,21.1,401,25.8,1410,,0,,0,,0,6,160,1418,4.2,140,1412,1.8,1542,20.1,70,1412,86,23.6,1004.4,1007.4,2135,1005.4,222,1006.4,14.7,2.3,,,,,,,,,7.4,6.6,28.1,20.7,,,,,,,,,,,,,
90,2020-07-10,21.5,20.5,1111,22.3,1448,,6.7,1216,26.6,1140,84.4,8.2,20,2123,5.4,50,2134,2.1,1774,20.8,88,48,96.5,24.6,1002.3,1007,104,1002,1415,1004.3,14.7,0,,,,,,,,,9.6,,23.4,20.7,,,,,,,,,,,,,
90,2020-07-11,19.3,16.7,836,21.8,1311,,2.7,7,6.1,710,36.3,10.5,360,743,6.2,360,648,2.5,2124,17.5,73,1314,89.9,20.1,1007.6,1013.1,2334,1003.6,3,1009.6,14.7,0,,,,,,,,,,,20.3,16.7,,,,,,,,,,,,,
90,2020-07-12,19.7,15.6,426,22.8,1245,,,,,,,4.3,110,1309,2.6,110,1323,1.3,1156,16.8,74,919,84.1,19.1,1010.4,1013.6,1114,1011.5,1829,1012.4,14.6,5.5,,,,,,,,,,,22.9,15,,,,,,,,,,,,,
90,2020-07-13,19,18.2,1031,19.9,1,,3.1,1816,6.4,1745,29,9.9,110,1313,7.7,110,1322,3.3,2815,17.6,84,112,91.9,20.1,1006,1011.7,1,1006.1,1829,1008,14.6,0,,,,,,,,,10,,19.7,17.6,,,,,,,,,,,,,
90,2020-07-14,18.4,17.1,509,19.8,1455,,2.2,202,6.8,152,24.9,9.8,50,140,6.1,50,141,3.4,2935,16.3,82,951,87.8,18.5,1004,1006.7,2236,1004.7,432,1006,14.6,.1,,,,,,,,,9.1,6.5,20,16.2,,,,,,,,,,,,,
90,2020-07-15,19.6,16.3,2359,23.2,1238,,0,,0,,0,3.8,140,1715,2.5,140,1838,1.4,1244,15.5,63,1554,77.6,17.6,1004.5,1007.4,2240,1005.5,1731,1006.5,14.6,9.4,,,,,,,,,5,2.3,23.6,15.9,,,,,,,,,,,,,
90,2020-07-16,20.5,15.7,436,24.3,1240,,,,,,,6.9,140,1331,5,140,1334,2.3,1955,16.9,67,1245,80.5,19.3,1005.3,1008.9,2314,1006.5,254,1007.3,14.6,13.7,,,,,,,,,2.6,0,25.1,14.5,,,,,,,,,,,,,
90,2020-07-17,21.5,17.9,201,24.9,1316,,,,,,,6.7,140,1710,4.9,140,1746,2.3,1984,18.1,67,1513,81.5,20.7,1007.5,1010.9,2146,1008.7,331,1009.5,14.5,13.1,,,,,,,,,2.5,.9,27.3,17.2,,,,,,,,,,,,,
90,2020-07-18,21.6,19.6,12,25.3,1139,,,,,,,6,160,1803,4.1,160,1748,1.9,1600,18.1,67,1119,81.3,20.8,1008.5,1011,707,1009.7,1749,1010.5,14.5,9.1,,,,,,,,,5.5,4.6,27,18.8,,,,,,,,,,,,,
90,2020-07-19,21.1,19.3,539,24.4,903,,.9,1101,2.7,1040,2.7,5.7,140,1047,3.6,140,1052,.9,747,19.1,75,906,88.8,22.1,1005.4,1011,1,1003.1,2346,1007.4,14.5,1.3,,,,,,,,,8.6,5,25,18.5,,,,,,,,,,,,,
90,2020-07-20,26.9,20.8,4,30.9,1518,,0,,0,,0,13.3,270,2046,5.2,270,1948,2.2,1867,20.2,54,1513,67.8,23.7,999.9,1006.2,2337,998.7,648,1001.9,14.5,1.3,,,,,,,,,9.3,3.9,24.3,20.7,,,,,,,,,,,,,
90,2020-07-21,25.2,22,2356,28.9,1101,,,,,,,7.1,140,1428,4.4,160,1431,1.8,1547,19.7,57,7,71.9,23,1008.3,1011.6,1943,1006,1,1010.3,14.4,11.9,,,,,,,,,4.5,.4,30.8,20.1,,,,,,,,,,,,,
90,2020-07-22,22.8,20.8,440,25.3,1542,,,,,,,2.9,160,2151,1.9,20,1233,.8,662,20.6,80,622,87.8,24.3,1008.3,1011.2,10,1009.4,1648,1010.3,14.4,.6,,,,,,,,,9.5,5.9,26.4,19.2,,,,,,,,,,,,,
90,2020-07-23,21.1,19.2,2158,22.7,1025,,1.3,1654,5,2311,22.2,6.3,140,2047,4.5,110,1207,1.6,1395,20.1,88,831,94.8,23.6,1008.2,1012.5,831,1008,2348,1010.2,14.4,0,,,,,,,,,9.8,7.9,23.1,19,,,,,,,,,,,,,
90,2020-07-24,19.8,18.3,638,20.8,137,,8,848,35.9,841,115.5,16.3,70,1243,8.6,90,1251,4.9,4265,19.1,92,340,96,22.1,1001.6,1007.9,1,1001.3,1244,1003.6,14.4,0,,,,,,,,,9.1,8.3,20.2,18,,,,,,,,,,,,,
90,2020-07-25,19.9,19.4,2137,20.7,210,,4,750,10.2,713,34,13.1,50,504,7.9,50,627,5.8,5028,19.4,97,1,97.4,22.6,1003.4,1008.3,2309,1002.6,231,1005.4,14.3,0,,,,,,,,,9.5,9.4,20.5,19.2,,,,,,,,,,,,,
90,2020-07-26,20.5,18.9,232,23.2,1157,,2.8,104,10,31,13.2,8.3,340,1304,5.3,360,1307,2.2,1913,19.1,81,1158,92.3,22.1,1006.7,1010.3,2352,1006.9,345,1008.7,14.3,1.2,,,,,,,,,8.4,7.1,22.1,18.6,,,,,,,,,,,,,
90,2020-07-27,20.3,19.7,159,21.4,1417,,.5,1307,.7,1209,1.9,4.1,340,141,2.7,360,825,.7,600,19.6,94,1602,95.9,22.7,1008.4,1011.5,1104,1009.2,239,1010.4,14.3,0,,,,,,,,,9.9,5.8,22.4,19.6,,,,,,,,,,,,,
90,2020-07-28,21.3,20,537,23.8,1422,,.2,,.3,2359,0,3.8,20,1302,2.8,20,1308,.6,516,20.2,86,1430,94.1,23.7,1010,1013.7,2333,1010,321,1012,14.2,.6,,,,,,,,,9.9,5.6,24.4,19.7,,,,,,,,,,,,,
90,2020-07-29,21.3,20.2,426,23.5,1316,,.3,244,.8,238,2.9,4.4,20,1305,3,20,1300,.7,570,20.5,89,1305,95.5,24.1,1011.6,1014.8,1058,1013.2,237,1013.6,14.2,.7,,,,,,,,,9.3,7.4,23.1,20.3,,,,,,,,,,,,,
90,2020-07-30,22.7,20.9,421,25.3,1234,,0,,0,,0,4.3,160,1859,2.8,140,1811,.9,811,21.1,82,1235,91,25,1010.3,1013.9,714,1010.8,1731,1012.3,14.2,2.8,,,,,,,,,6,5.8,25,20.1,,,,,,,,,,,,,
90,2020-07-31,27.6,21.5,17,33.3,1331,,,,,,,5.8,140,1555,4,160,1602,1.2,1055,21.7,45,1332,70.4,26,1009.1,1012.5,825,1009.7,1752,1011.1,14.2,11.4,,,,,,,,,4,1,28.6,19.7,,,,,,,,,,,,,
90,2020-08-01,26.3,23.1,2354,29.6,1045,,1,1616,2.9,1542,4.1,4.3,320,36,2.2,20,831,.7,616,22.2,63,147,79.1,26.7,1007.1,1010.3,1,1008,1805,1009.1,14.1,1.5,,,,,,,,,8.9,5.5,27,22.5,,,,,,,,,,,,,
90,2020-08-02,24,22.8,49,28.7,1920,,1.2,1746,2.2,2255,5.2,4.8,340,1918,3.1,50,1309,.9,772,22.6,60,1920,92.5,27.4,1004.7,1008.5,9,1004.5,2326,1006.7,14.1,4.1,,,,,,,,,8.5,5.3,26.6,22.2,,,,,,,,,,,,,
90,2020-08-03,26.8,23.2,509,31.1,1559,,1.3,321,6,248,9.4,10.3,270,1619,5.1,270,1620,1.6,1409,21.7,45,1558,76.3,26.1,1002.9,1006.4,2353,1003,1837,1004.9,14.1,0,,,,,,,,,9.6,4.9,24.4,22.9,,,,,,,,,,,,,
90,2020-08-04,24.4,22.4,1401,29.6,358,,8.4,1322,31.3,1234,88.3,6.3,270,356,3.3,90,710,1.5,1253,22.1,56,44,88.3,26.7,1007.7,1012.3,2222,1006,151,1009.7,14,0,,,,,,,,,9.4,2.5,23.6,22.4,,,,,,,,,,,,,
90,2020-08-05,21.5,20.6,1240,23.2,15,,6,906,24,815,127.9,9.3,360,607,6,340,609,1,894,21,97,1,97.9,25,1010,1014.4,836,1009,2358,1012,14,0,,,,,,,,,9.7,6.8,22.2,20.6,,,,,,,,,,,,,
90,2020-08-06,22.6,20.7,324,26,1707,,1.3,652,4.1,616,17.1,12,360,1304,9.1,360,1259,2.2,1883,21.1,76,1709,91.9,25.1,1001.3,1009,1,997.3,748,1003.3,14,1.3,,,,,,,,,8.8,6.3,22.5,20.8,,,,,,,,,,,,,
90,2020-08-07,24.2,21,2356,28.3,1106,,0,,0,,0,4.4,140,1542,2.8,140,1547,.7,602,21.1,65,355,83.1,25,1003.6,1006.8,1029,1004.9,1459,1005.6,13.9,.4,,,,,,,,,7.9,4.9,24,19.6,,,,,,,,,,,,,
90,2020-08-08,22.2,20.8,51,23.8,1400,,2.1,2343,7.2,2331,7.2,5.1,340,654,3.3,360,700,1.2,1021,20.8,85,1731,92,24.5,1003.3,1005.9,927,1004.4,1809,1005.3,13.9,0,,,,,,,,,9,7,23.8,19.9,,,,,,,,,,,,,
90,2020-08-09,22.9,20.6,652,28.6,1758,,2.2,27,8,-2337,19.4,7.9,160,1620,4.2,180,1626,1.2,1036,21,65,1652,90.4,24.9,1000.1,1005.2,1,1000.2,1735,1002.1,13.9,0,,,,,,,,,9.7,6.1,22.8,20.6,,,,,,,,,,,,,
90,2020-08-10,25,22.9,2326,30.2,420,,.8,1325,2.6,1240,6.9,7.2,360,945,4,20,953,1.7,1478,22,56,420,85.4,26.5,1001,1005.2,1045,1000.7,221,1003,13.8,2.4,,,,,,,,,9.1,4.9,25.2,22.4,,,,,,,,,,,,,
90,2020-08-11,25.6,21.2,737,31.2,1641,,3.7,235,11.4,620,36.5,11,340,628,5.8,360,630,1.1,992,21.9,57,1720,81.9,26.3,1005,1010,2333,1002.8,5,1007,13.8,4.6,,,,,,,,,6.5,3.3,26.4,21.2,,,,,,,,,,,,,
90,2020-08-12,28.2,22.9,545,32.4,1325,,,,,,,5.5,140,1447,3.1,140,1453,1,837,21.8,54,1259,68.6,26.1,1008.2,1011.5,734,1009.4,1809,1010.2,13.8,9.6,,,,,,,,,5,1,28.2,20.5,,,,,,,,,,,,,
90,2020-08-13,28.9,24.8,522,34.9,1220,,,,,,,7.6,200,2350,3,140,2337,1,855,22.8,47,1211,70.9,27.8,1005.1,1009.9,1,1003.4,2353,1007.1,13.7,4.8,,,,,,,,,7.4,4.3,27.3,22.7,,,,,,,,,,,,,
90,2020-08-14,31,29.1,38,32.9,1005,,3.9,1429,3.9,1339,3.9,10.4,290,611,4.1,270,2354,2.1,1805,22.3,52,307,60.3,26.9,1000.1,1003.8,2200,1000.8,1516,1002.1,13.7,.9,,,,,,,,,8.5,3.4,27.5,26.8,,,,,,,,,,,,,
90,2020-08-15,29.7,25,937,33.3,1412,,.3,745,.3,745,.3,10.2,290,2139,4.2,290,59,1.7,1506,22.7,54,1606,66.8,27.6,1003.8,1007.5,2109,1003,1,1005.8,13.7,1.3,,,,,,,,,8.8,7.3,27.2,25.1,,,,,,,,,,,,,
90,2020-08-16,28.9,25,1916,32,1509,,,,,,,8.9,230,103,3.6,270,658,1.4,1214,21.7,49,1508,66.3,26,1006,1009,2134,1006.8,1447,1008,13.6,.5,,,,,,,,,9.5,6.3,25.9,23.6,,,,,,,,,,,,,
90,2020-08-17,29.3,25.3,2339,33.1,1222,,,,,,,9.2,290,837,4.6,290,426,1.7,1457,22.9,56,1116,69.3,27.9,1009.5,1012.4,1009,1008.8,10,1011.5,13.6,11.4,,,,,,,,,6.3,1.1,30.2,23.4,,,,,,,,,,,,,
90,2020-08-18,28.6,24.3,601,33,1040,,,,,,,6.1,160,1414,4.4,160,1424,1.4,1245,22.7,51,1041,70.9,27.6,1008.1,1011.9,756,1008.3,1739,1010.1,13.6,12.8,,,,,,,,,1,0,31.8,21.9,,,,,,,,,,,,,
90,2020-08-19,29.5,23.3,347,35.1,1301,,,,,,,9,290,1207,5.7,290,1214,1.7,1472,20.2,40,1239,58.8,23.7,1006.2,1009.6,148,1006.3,1654,1008.2,13.5,12.8,,,,,,,,,.6,0,32.5,20.5,,,,,,,,,,,,,
90,2020-08-20,24.4,21.6,2022,29.7,1,,1.6,2258,4.4,2215,11.9,5.1,20,1636,3.2,50,1648,1.7,1475,21.9,52,1,86.6,26.3,1010.8,1015.4,2127,1008.2,47,1012.8,13.5,5.4,,,,,,,,,5.9,4.5,27.6,21.8,,,,,,,,,,,,,
90,2020-08-21,21.2,20,1057,22.5,111,,2.8,751,7.1,749,26.7,7.8,50,1109,4.6,20,1126,1.5,1287,20.2,86,1606,94.8,23.7,1014.5,1018.4,1109,1014.6,148,1016.6,13.4,.1,,,,,,,,,8.4,6.8,23,20.4,,,,,,,,,,,,,
90,2020-08-22,22.1,20.3,144,25.1,1343,,3.2,1607,6.5,1542,21.2,5.7,160,1617,3.5,140,2331,1,846,21.1,85,1234,94.3,25,1011.2,1016.4,1,1008.8,2348,1013.2,13.4,.2,,,,,,,,,9.4,6.8,23.8,20.6,,,,,,,,,,,,,
90,2020-08-23,23.6,19.6,603,27.7,1530,,.1,,.1,,.1,5.7,160,1250,4,140,1215,1.6,1402,21.1,74,1015,86.9,25.2,1005.9,1010.5,140,1006.3,1749,1007.9,13.4,11.3,,,,,,,,,2.6,.8,28.8,19,,,,,,,,,,,,,
90,2020-08-24,24.7,20.4,125,28.5,1420,,,,,,,3.7,110,1055,2.7,110,1059,.9,780,21.8,70,1423,84.6,26.2,1002.7,1006.7,1,1003.1,2350,1004.7,13.3,9.3,,,,,,,,,5.3,1.6,29.7,19.5,,,,,,,,,,,,,
90,2020-08-25,27.3,23.2,228,32.2,1602,,,,,,,6.6,340,2048,4.7,360,2054,1.4,1238,23.2,61,1549,79.1,28.5,1002.1,1007.2,2349,1002.1,350,1004.1,13.3,11.1,,,,,,,,,5.4,1.3,31.8,22.5,,,,,,,,,,,,,
90,2020-08-26,25.8,23.5,434,28.9,1032,,1.3,1901,1.3,1811,2.4,5,340,3,3.4,360,4,1.3,1089,23.6,77,1038,88.4,29.2,1004.5,1008.2,1055,1004.3,2355,1006.5,13.2,5.6,,,,,,,,,6.9,4.8,29.7,22.9,,,,,,,,,,,,,
90,2020-08-27,27.3,25.1,523,32.4,1339,,.7,7,1.5,-2332,2,12.3,160,1034,6.5,160,1036,3,2549,23.9,61,1338,82.6,29.7,999.5,1005.1,2309,998.8,912,1001.5,13.2,4,,,,,,,,,8.5,3.1,29.1,24.4,,,,,,,,,,,,,
90,2020-08-28,27.1,25.3,530,31.6,1456,,0,,0,,0,4.8,20,1622,3.1,360,1657,1,898,24.1,68,1457,84.4,30,1004.4,1007.9,2253,1004.9,1,1006.4,13.2,5.5,,,,,,,,,8,3.3,31.9,24.7,,,,,,,,,,,,,
90,2020-08-29,26.9,24.6,2138,31.1,1018,,2.6,2127,2.9,2101,6.5,4.6,160,1427,3.3,140,1349,1.3,1097,24.3,69,1055,86.1,30.4,1006.4,1010.4,2115,1006.4,446,1008.4,13.1,7.5,,,,,,,,,6.8,3.4,29.4,24.1,,,,,,,,,,,,,
90,2020-08-30,23.4,22.3,1844,25.6,42,,3.3,806,9.7,743,13.3,7.3,340,432,5.5,360,440,2.2,1883,22.3,87,1507,93.8,26.9,1011.2,1015.7,2205,1009.8,217,1013.2,13.1,0,,,,,,,,,7.5,7.1,24.6,22.3,,,,,,,,,,,,,
90,2020-08-31,22.8,21.2,2059,24.6,1221,,.4,1957,.8,1923,1,6,90,34,4,70,43,1.8,1520,20.4,77,1207,86.6,23.9,1013.3,1016.7,952,1014.4,1835,1015.3,13.1,0,,,,,,,,,5,4.6,23.6,21.2,,,,,,,,,,,,,
90,2020-09-01,24,20.3,604,27.1,1323,,.3,2351,.4,2157,.7,6.6,160,1523,4,140,1147,1.9,1623,21.2,73,934,85.3,25.3,1008.3,1014.5,1,1008.5,1529,1010.3,13,5.6,,,,,,,,,5.4,5,26.4,19.3,,,,,,,,,,,,,
90,2020-09-02,23,21.7,1626,23.6,2343,,12.7,1934,51.8,1932,147.1,12.3,70,2123,7.9,70,2119,1.9,1661,22.5,95,1,97.4,27.2,1003.3,1009.2,1,996.7,2358,1005.3,13,0,,,,,,,,,9.9,6.4,23.9,21.8,,,,,,,,,,,,,
90,2020-09-03,25.3,22.3,2352,28.7,1549,,7.2,501,26.8,456,64.4,20.9,270,1036,10.2,50,707,3.8,3248,18.3,42,2011,68.6,21.7,988.8,1005.3,2357,970.9,809,990.7,12.9,5.8,,,,,,,,,7,5.5,27.2,18.9,,,,,,,,,,,,,
90,2020-09-04,23.7,18.5,2304,28.3,1705,,,,,,,10.8,290,1003,4.2,290,811,1.4,1230,14,37,1705,55.8,16.1,1008.5,1014.3,2214,1005,3,1010.6,12.9,10.7,,,,,,,,,2.1,1.3,25.7,15.7,,,,,,,,,,,,,
90,2020-09-05,20.7,17.1,212,23.7,1607,,,,,,,3.5,140,1634,2.3,140,1635,.8,729,16.7,64,912,78.3,19.1,1012.4,1016,957,1013.3,1614,1014.4,12.8,.4,,,,,,,,,8.6,4.1,21.5,15.1,,,,,,,,,,,,,
90,2020-09-06,18.3,16,2153,22.6,1008,,4.4,1930,12.9,1918,31.1,6.1,290,2321,3.2,290,2301,1.1,984,16.3,73,443,88.5,18.6,1010.9,1014.5,907,1009.3,2350,1012.9,12.8,0,,,,,,,,,9.9,7,20.6,15.5,,,,,,,,,,,,,
90,2020-09-07,21.3,15.3,211,26.2,1622,,10.9,820,44.1,748,192.5,14.7,50,1216,9.1,50,1106,4.1,3543,17.9,56,2356,83.1,20.7,988,1009.5,1,973.6,1434,990,12.8,.6,,,,,,,,,9.5,8.5,19.7,14.8,,,,,,,,,,,,,
90,2020-09-08,25.1,22.5,2338,27.3,1407,,0,,0,,0,18.8,270,459,7.7,230,354,3.6,3068,13.8,43,1421,49.9,15.8,1001.6,1009.8,2038,990.9,17,1003.6,12.7,4.6,,,,,,,,,8,4.9,21,19.6,,,,,,,,,,,,,
90,2020-09-09,22.6,19.5,2102,26.5,1504,,.1,,.1,,.1,8.1,290,1538,3.6,290,1541,1.3,1104,15.6,50,1633,65.3,17.8,1005.8,1010.1,705,1005.7,1636,1007.8,12.7,2.7,,,,,,,,,8.6,6.6,22.6,17.9,,,,,,,,,,,,,
90,2020-09-10,22.3,18.5,344,28.1,1246,,,,,,,6.8,160,1551,4,160,1550,1.5,1271,16.1,48,1021,69,18.3,1006.3,1012,2357,1005.9,319,1008.3,12.7,8.3,,,,,,,,,6.3,4,22.9,16.1,,,,,,,,,,,,,
90,2020-09-11,20.2,18.3,455,23.1,1346,,.9,2351,2.2,2301,3,6.4,360,2036,4.4,360,1000,1.9,1631,17.4,73,1352,84.8,19.9,1015.2,1020,1935,1011.9,32,1017.2,12.6,.9,,,,,,,,,8.4,5.8,22.2,16.7,,,,,,,,,,,,,
90,2020-09-12,18.5,16.4,2358,20.1,1145,,1.2,408,2.7,357,13.3,12.1,20,1832,7.8,50,1731,4.8,4127,17.1,82,2253,92.3,19.6,1016.3,1019.9,2149,1017.3,1218,1018.4,12.6,0,,,,,,,,,9.8,9.4,19.3,15.6,,,,,,,,,,,,,
90,2020-09-13,17.4,15.4,821,20.6,1439,,1.1,601,2.8,542,9.8,8.7,20,514,5.6,20,522,1.9,1675,15.6,78,1321,89.5,17.7,1014.6,1018.9,1,1015.1,2351,1016.6,12.5,2.1,,,,,,,,,5.9,3.8,20.6,15.4,,,,,,,,,,,,,
90,2020-09-14,20.1,14.7,501,27.9,1401,,,,,,,4.7,290,1245,2.6,320,1249,.9,790,16.8,46,1404,82.8,19.2,1010.9,1015.1,1,1011.1,1454,1012.9,12.5,10.3,,,,,,,,,3,.3,22.6,13.1,,,,,,,,,,,,,
90,2020-09-15,20.8,17.4,115,24.5,1110,,,,,,,5.3,140,1726,4,160,1728,1.4,1171,18.5,77,1214,87,21.3,1011.2,1015,946,1011.6,2318,1013.2,12.5,9.5,,,,,,,,,6.5,1.9,24.9,16.2,,,,,,,,,,,,,
90,2020-09-16,20.7,18.4,254,24.4,1004,,.3,1751,.5,1701,.5,3.8,200,1842,2.2,140,1146,.9,737,18.8,71,2315,89.1,21.7,1006.8,1011.7,1,1006.9,1837,1008.8,12.4,1.9,,,,,,,,,7.1,4.9,22.9,17.2,,,,,,,,,,,,,
90,2020-09-17,21.3,18.8,17,24,1412,,,,,,,9.4,270,1635,5.1,270,1620,1.9,1602,12.7,31,1625,59,14.8,1006.1,1009,913,1006.7,1402,1008.1,12.4,.6,,,,,,,,,9.9,7.4,18.3,16.7,,,,,,,,,,,,,
90,2020-09-18,21.6,19,2257,26.6,1348,,,,,,,11.2,320,1659,5.9,270,1415,2.4,2103,9.5,32,1419,47,11.9,1008.3,1013.1,2335,1008.4,140,1010.3,12.3,8,,,,,,,,,6.6,3,19.9,16.2,,,,,,,,,,,,,
90,2020-09-19,21.9,17.4,153,26.8,1455,,,,,,,10.1,290,1212,5.3,270,1226,1.7,1496,7.6,26,1522,41,10.5,1010.9,1014.8,751,1011.3,1503,1012.9,12.3,10.9,,,,,,,,,.4,.1,22.8,13.3,,,,,,,,,,,,,
90,2020-09-20,18.5,13.9,2326,22.5,1000,,,,,,,11.2,290,10,6.4,290,44,2.2,1917,9.5,34,1030,57.1,12,1013.4,1017.6,2324,1012.7,409,1015.5,12.2,11.4,,,,,,,,,.4,.4,22.4,12.3,,,,,,,,,,,,,
90,2020-09-21,17.2,13.8,455,21.7,1242,,,,,,,5.8,340,1022,4,360,1031,2.1,1776,10.3,48,1411,64.6,12.6,1017.1,1020.4,2341,1017.4,6,1019.2,12.2,11.3,,,,,,,,,3.1,0,21,10.7,,,,,,,,,,,,,
90,2020-09-22,16.8,13.1,122,21.3,1316,,0,,0,,0,5.1,20,1009,3.1,360,935,1.7,1470,12.5,63,1455,76.4,14.5,1018.7,1021.7,1020,1020.1,1454,1020.8,12.2,6.5,,,,,,,,,3.8,2.4,22,12.3,,,,,,,,,,,,,
90,2020-09-23,17.3,13.3,205,20.9,1348,,.6,1432,.6,1428,.7,6.4,20,1016,3.5,50,1058,2.2,1940,13.3,62,1316,78,15.3,1018.5,1021.3,841,1019.9,1604,1020.6,12.1,3.5,,,,,,,,,7.1,2.9,18.1,12.6,,,,,,,,,,,,,
90,2020-09-24,18.3,15.3,520,20.2,1321,,3.1,509,4.6,422,5.6,8.5,20,2319,5.7,20,2306,4,3458,15.5,74,1322,84,17.6,1015.8,1020.1,1,1015.8,2359,1017.9,12.1,2.1,,,,,,,,,7.4,7,18.9,15.1,,,,,,,,,,,,,
90,2020-09-25,18.3,16.6,2241,19.8,1226,,2.4,1446,2.9,1403,3.1,10.4,20,450,6.8,50,452,4,3496,15.4,77,1228,83.5,17.5,1013.8,1017.4,2125,1014.4,257,1015.8,12,1,,,,,,,,,8.3,6.6,18.2,15.9,,,,,,,,,,,,,
90,2020-09-26,17.6,15.9,1737,19.9,1216,,1.2,1715,3.9,1637,6.4,8.3,20,745,5,20,629,3.1,2689,14.5,71,1058,82.8,16.5,1016.6,1020.5,2350,1016.5,336,1018.7,12,2.8,,,,,,,,,6.8,6,18.1,15.6,,,,,,,,,,,,,
90,2020-09-27,17,13,2351,20.9,1209,,1.8,428,1.8,424,1.8,3.9,160,1612,2.6,140,1733,1.3,1091,13.8,64,1554,82.4,15.8,1017.8,1021.4,1013,1018.8,1747,1019.9,12,10.1,,,,,,,,,2.3,1.4,20.3,11.9,,,,,,,,,,,,,
90,2020-09-28,17,12.1,556,21.9,1355,,,,,,,6.8,160,1450,5,140,1455,1.8,1588,13.4,61,1210,80.8,15.5,1014.5,1019.3,506,1014.1,2042,1016.5,11.9,11.1,,,,,,,,,.3,0,19.1,11,,,,,,,,,,,,,
90,2020-09-29,18.3,13.5,409,23.7,1212,,,,,,,4.5,140,1435,3.2,140,1439,1.1,915,13.1,45,1608,72.5,15.2,1008.8,1014.1,1,1008.9,1447,1010.8,11.9,8.2,,,,,,,,,5.8,2.3,19.1,11.4,,,,,,,,,,,,,
