지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
90,2019-11-13,11.4,6.5,2400,17.4,1452,,,,,,0,15.1,290,2134,7.1,290,2143,2.4,2068,-1.9,18,1026,41,5.6,1011.1,1020.4,34,1006.3,1442,1013.2,10.2,3.2,,,,,,,,,6.1,3.5,10.4,3.4,,,,,,,,,,,,,
90,2019-11-14,3.4,.2,716,6.5,1,,,,,,,13.2,290,944,7.3,290,932,3,2592,-17.7,12,946,20.3,1.6,1018.1,1022.2,806,1015.3,1,1020.3,10.2,9.5,,,,,,,,,.4,0,4.7,-2.9,,,,,,,,,,,,,
90,2019-11-15,8.8,3.7,3,12.2,1401,,,,,,,12.3,140,442,4.9,290,1330,2.1,1816,0,24,12,54.1,6.2,1014.1,1020.2,1,1014.4,442,1016.2,10.1,3.6,,,,,,,,,5,3.5,8.1,1.2,,,,,,,,,,,,,
90,2019-11-16,9.7,5,319,15,1125,,,,,,,4.4,20,1132,2.9,50,1307,1.5,1276,-1.6,26,1128,46.4,5.5,1017.2,1021.5,2150,1017.3,449,1019.3,10.1,9.3,,,,,,,,,1.6,.8,8.5,1.6,,,,,,,,,,,,,
90,2019-11-17,10.6,7.9,1,15.3,1038,,,,,,13.2,6.4,160,1541,3.2,180,1548,1.3,1115,2.2,30,1033,61,7.6,1016.5,1023.6,946,1006.9,2359,1018.6,10.1,1.1,,,,,,,,,9.5,7.8,9.4,4.3,,,,,,,,,,,,,
90,2019-11-18,8.2,1.6,2344,14.2,605,,,,,,7.4,15.5,290,614,7.5,290,2208,3.1,2644,-5.4,16,1501,42.3,5.1,1010.6,1019.3,2123,1004.6,513,1012.7,10.1,6.7,,,,,,,,,5.3,.6,7.8,.5,,,,,,,,,,,,,
90,2019-11-19,2,-.8,656,5.3,1444,,,,,,,13.7,270,703,7.2,290,631,3.4,2903,-14.8,18,1719,28.4,2,1019.4,1025.5,2330,1018.7,52,1021.6,10,9.2,,,,,,,,,.5,.3,1.9,-4.2,,,,,,,,,,,,,
90,2019-11-20,3.6,-1.2,720,8.5,1453,,,,,,,5.5,270,214,3,290,2146,1.3,1120,-13.4,16,1137,28.1,2.2,1026.5,1030.7,2230,1025.3,1,1028.7,10,9.3,,,,,,,,,.3,0,2.4,-5.3,,,,,,,,,,,,,
90,2019-11-21,6.5,.7,411,11.2,1351,,,,,,,4.3,290,307,2.7,290,300,1.3,1104,-8.5,21,310,34,3.3,1029.1,1033,955,1030.1,2355,1031.3,10,6.3,,,,,,,,,5.3,5,3.5,-3,,,,,,,,,,,,,
90,2019-11-22,9.3,4.6,653,15.3,1226,,,,,,,4.1,140,1612,2.2,110,1358,1.4,1186,-.1,37,848,53,6.3,1026,1030.1,1,1026.5,2256,1028.2,9.9,9,,,,,,,,,1.3,.6,6.9,1.7,,,,,,,,,,,,,
90,2019-11-23,11.4,6.2,444,16.3,1245,,,,,,,4.5,230,2232,2.5,180,1644,1.2,1071,5,50,1246,65,8.8,1021.5,1026.9,656,1019.1,2228,1023.7,9.9,7.2,,,,,,,,,5.4,3,8.6,3.1,,,,,,,,,,,,,
90,2019-11-24,13.8,9,337,19.8,1333,,,,,,8,10.3,290,2222,6.3,290,1538,1.9,1647,7.4,44,1007,66.6,10.4,1015.3,1020.8,2356,1013.4,1518,1017.4,9.9,6.6,,,,,,,,,7.7,5.5,10.9,6.4,,,,,,,,,,,,,
90,2019-11-25,4.5,3,2357,10.4,14,,,,,,71.1,11.3,50,444,6.4,50,423,2,1746,3.3,82,643,92.3,7.7,1027.6,1032.4,2213,1020.7,30,1029.8,9.9,0,,,,,,,,,6.9,5.9,6.4,2,,,,,,,,,,,,,
90,2019-11-26,6.4,1.5,133,11.7,1449,,,,,,,4,140,1518,2.6,140,1519,1.5,1305,2.7,57,1436,78,7.4,1026.5,1032,1,1025.7,2314,1028.7,9.8,8.5,,,,,,,,,1.9,.1,6.1,.3,,,,,,,,,,,,,
90,2019-11-27,6.8,3.7,2003,9.3,1431,,,,,,25.4,10.3,340,1701,6.5,360,1340,2.8,2419,.6,37,1358,66.8,6.5,1024.6,1030.3,2353,1023.8,441,1026.8,9.8,8,,,,,,,,,6.9,4.8,5.7,1.1,,,,,,,,,,,,,
90,2019-11-28,2.4,1.3,2334,5.5,47,,,,,,28.4,6.7,50,59,3.7,70,5,1.4,1193,1.6,82,130,94.4,6.9,1028.6,1033,1021,1029.1,2307,1030.8,9.8,0,,,,,,,,,8.1,6.8,4.2,.3,,,,,,,,,,,,,
90,2019-11-29,3.5,.5,301,7.3,1459,,,,,,,8.7,340,1232,6.3,360,1233,2.3,2015,-2,34,1038,68.1,5.3,1028.3,1032.3,2157,1028.5,519,1030.5,9.8,8.9,,,,,,,,,3.3,1.6,2.9,-1.2,,,,,,,,,,,,,
90,2019-11-30,7.1,1.8,726,12.1,1501,,,,,,,6.5,270,2326,3.3,270,2334,1.2,1052,-1,21,2317,59.1,5.9,1025,1032.1,14,1023.6,2242,1027.2,9.7,5.6,,,,,,,,,7.1,5.6,5.3,.2,,,,,,,,,,,,,
90,2019-12-01,7.4,5.2,2351,9.6,1220,,,,,,0,7.5,290,634,3.7,270,56,1.2,1049,0,26,9,60.9,6.2,1017.4,1023.8,1,1015.1,2351,1019.6,9.7,0,,,,,,,,,10,3.3,6.2,4.3,,,,,,,,,,,,,
90,2019-12-02,2.8,-1.1,2345,7,44,,,,,,0,14.5,290,514,9.9,290,538,3.2,2751,-12.8,21,1425,31.4,2.4,1015.2,1022.6,2359,1012.7,513,1017.4,9.7,8.6,,,,,,,,,1.8,1,2.5,-3.9,,,,,,,,,,,,,
90,2019-12-03,1.8,-3.1,431,5.5,1517,,,,,,,12,290,1140,5.8,270,1141,2,1758,-11,28,259,38.5,2.7,1020.2,1024.2,314,1020,1443,1022.4,9.7,8.9,,,,,,,,,1.9,1.3,.8,-6.1,,,,,,,,,,,,,
90,2019-12-04,3.1,-1.1,645,7.4,1325,,,,,,,11.1,270,1544,6.4,290,1548,1.7,1428,-12.1,22,1507,32.4,2.4,1024.4,1029.6,2359,1023.7,1,1026.6,9.7,8.9,,,,,,,,,.6,0,1.1,-5.2,,,,,,,,,,,,,
90,2019-12-05,-1.2,-6,2359,3,1337,,,,,,,10.2,290,1050,5.3,290,1122,2.1,1827,-22.4,7,1356,20.6,1.1,1029.6,1035.3,2155,1029.6,1,1031.8,9.6,9,,,,,,,,,.3,0,-.8,-7.2,,,,,,,,,,,,,
90,2019-12-06,-1.7,-7.1,609,4.4,1405,,,,,,,5.2,360,2334,3.1,340,2335,1.2,1074,-20.3,13,1426,23.4,1.2,1028.9,1035.2,13,1027.2,2325,1031.1,9.6,9,,,,,,,,,0,0,-1.8,-10.1,,,,,,,,,,,,,
90,2019-12-07,2.1,-2.5,2,6.4,1225,,,,,,,10.4,290,1547,6.3,290,1555,2.1,1805,-8.5,20,9,45.9,3.2,1023.5,1028.2,112,1022.9,1543,1025.7,9.6,9,,,,,,,,,.5,0,.1,-6.2,,,,,,,,,,,,,
90,2019-12-08,2.9,-2,6,9.8,1430,,,,,,,5.3,290,142,3.6,290,144,1.5,1275,-10.7,16,1539,38.1,2.7,1023.2,1027.3,1,1023.9,1426,1025.4,9.6,9,,,,,,,,,1.3,1.3,.9,-4.6,,,,,,,,,,,,,
90,2019-12-09,6.8,.9,24,11,1525,,,,,,,8.6,290,1314,3,290,158,1.2,1035,-2.9,26,57,50.9,5.1,1018.8,1023.9,1,1018.6,2347,1020.9,9.6,4.6,,,,,,,,,7.5,3.5,2.7,-3.3,,,,,,,,,,,,,
90,2019-12-10,10.4,7.3,37,14,1412,,,,,,0,7.8,290,1710,3.7,180,909,1.5,1277,.8,27,1615,52.8,6.6,1015,1018.8,1,1015.7,1514,1017.1,9.6,4.3,,,,,,,,,6,3.4,6.3,3.5,,,,,,,,,,,,,
90,2019-12-11,9.3,1.3,2348,14.4,1139,,,,,,0,15.9,270,2245,6.2,270,2206,2.8,2424,-2.9,22,1954,42.9,5.4,1010.7,1018.6,2333,1007.7,1255,1012.8,9.6,4.1,,,,,,,,,4.8,2.9,6.8,.2,,,,,,,,,,,,,
90,2019-12-12,1.8,-1.3,2325,5.7,1342,,,,,,,13.7,290,252,6.2,290,1035,2.7,2314,-16.9,16,1229,24.1,1.7,1022.8,1028,2141,1018.1,5,1025,9.6,8.9,,,,,,,,,.3,0,1.1,-6.1,,,,,,,,,,,,,
90,2019-12-13,3.5,-2.3,258,7.8,1445,,,,,,0,11.4,290,1322,5.2,290,1434,1.7,1439,-6.7,21,202,48.1,3.9,1021.6,1027.8,1,1019.2,2347,1023.8,9.6,3.7,,,,,,,,,5.5,1.9,1.7,-6.2,,,,,,,,,,,,,
90,2019-12-14,4.4,1.6,2007,7.8,1224,,,,,,0,9.8,290,158,4.9,290,207,2,1744,-4.4,37,1207,53.9,4.4,1024.2,1030.9,2137,1018.7,436,1026.4,9.5,8.7,,,,,,,,,3.3,1,3,-1.2,,,,,,,,,,,,,
90,2019-12-15,6.2,.5,743,11.6,1218,,,,,,,5.3,160,1045,3,160,1048,1.2,1041,-2,37,1228,56.4,5.3,1026.5,1031.3,939,1025.9,2334,1028.7,9.5,7.6,,,,,,,,,4.4,2.3,3.1,-3,,,,,,,,,,,,,
90,2019-12-16,9,2.9,513,14.4,1326,,,,,,0,4.6,160,1307,3.1,140,1313,1.4,1169,.3,33,1319,55.8,6.3,1019.5,1025.9,1,1016.5,2352,1021.6,9.5,8.8,,,,,,,,,3.1,1.8,5.5,-2.2,,,,,,,,,,,,,
90,2019-12-17,11.9,8,101,14.1,1543,,,,,,0,12.3,270,1512,7,270,1520,1.8,1577,3.2,40,2223,56,7.8,1010,1016.5,1,1008.3,1511,1012.1,9.5,.2,,,,,,,,,8.8,7.3,8.1,4.6,,,,,,,,,,,,,
90,2019-12-18,4.4,2,2356,9.5,1,,,,,,9.8,7.3,340,701,4.8,340,707,1.6,1354,1.3,46,1,81.3,6.8,1019.1,1023.7,1012,1015.3,1,1021.3,9.5,0,,,,,,,,,7.4,6,5,-1.1,,,,,,,,,,,,,
90,2019-12-19,2.6,-1.1,552,6.7,1500,,,,,,,12.4,270,1154,6.8,290,1157,2.5,2139,-10.1,21,1522,41.8,3,1019.8,1025,2318,1019.5,1316,1022,9.5,8.4,,,,,,,,,1.8,.8,1.3,-3.4,,,,,,,,,,,,,
90,2019-12-20,1.6,-1.5,635,5.5,1352,,,,,,,9.2,290,1459,5,290,504,2.3,2003,-14.7,17,1500,30.6,2.1,1024.1,1027.6,955,1024.7,53,1026.3,9.5,8.8,,,,,,,,,,,.7,-4.5,,,,,,,,,,,,,
90,2019-12-21,3.2,-1.1,340,6,1338,,,,,,,10.7,290,1342,4.9,290,236,2.6,2229,-7.2,18,145,47.3,3.8,1022.6,1027.4,250,1022.5,1353,1024.8,9.5,4.6,,,,,,,,,4.4,2.5,.6,-3.9,,,,,,,,,,,,,
90,2019-12-22,5.2,2,2136,8.8,1250,,,,,,,6.1,290,1354,3.2,290,1214,1.7,1471,-3.2,41,1252,54.9,4.8,1018,1023.5,149,1016.8,2352,1020.2,9.5,4.1,,,,,,,,,6.3,4.8,2.9,-1,,,,,,,,,,,,,
90,2019-12-23,4.7,1.1,2225,7.5,1015,,,,,,0,10.4,360,1409,7.4,360,1403,2.6,2248,-1,46,1007,66.9,5.7,1018.1,1024.6,2322,1016.4,432,1020.3,9.5,3.7,,,,,,,,,6.3,3.3,3.4,-2.7,,,,,,,,,,,,,
90,2019-12-24,2.9,-1.1,749,7.8,1406,,,,,,,4,290,151,2.8,290,2338,1.6,1386,-6.2,33,1232,51.8,3.8,1023.9,1028,941,1024.2,24,1026.1,9.5,8.6,,,,,,,,,1.3,0,1.9,-2.9,,,,,,,,,,,,,
90,2019-12-25,5.7,.3,324,9.9,1437,,,,,,,9.9,290,1314,5.7,290,1314,2.1,1790,-10.1,11,1223,33.4,3,1019.3,1024.8,1,1018.8,2347,1021.5,9.5,7.4,,,,,,,,,6.4,3.5,2.8,-2.8,,,,,,,,,,,,,
90,2019-12-26,5.2,2.1,2350,7.9,1143,,,,,,,8.2,320,2227,5.5,290,2236,1.8,1537,-4.7,36,1118,48.9,4.3,1011.9,1019,10,1010.9,1602,1014.1,9.5,.9,,,,,,,,,8.5,5.9,3.7,1,,,,,,,,,,,,,
90,2019-12-27,1.5,-1.7,707,5.1,1210,,,,,,,9.5,290,1258,5.3,290,1256,2.3,1978,-13.8,19,1151,32.4,2.2,1019.1,1025.7,2326,1014.8,1,1021.3,9.5,8.8,,,,,,,,,.7,0,.8,-5.3,,,,,,,,,,,,,
90,2019-12-28,3.4,-1.2,407,7.6,1424,,,,,,,5.2,290,43,3,290,19,1.2,1072,-7.7,33,1549,43.8,3.4,1025,1028.8,2246,1025.6,12,1027.2,9.5,8.2,,,,,,,,,3.1,1.4,1.3,-5.8,,,,,,,,,,,,,
90,2019-12-29,5.5,1,430,10.1,1359,,,,,,,3,270,1835,2.1,270,1840,1,831,-4.2,37,1335,49.9,4.5,1023,1028.4,1,1021.6,2341,1025.2,9.5,2,,,,,,,,,6.8,6.5,2.9,-2.6,,,,,,,,,,,,,
90,2019-12-30,6.5,-.9,2400,13.6,1123,,,,,,,14.3,230,1729,6.8,270,2141,2.8,2445,-5.8,15,2315,44.5,4.6,1016.4,1021.7,11,1016.2,1652,1018.5,9.5,7.1,,,,,,,,,3.3,1.8,5.4,-2.3,,,,,,,,,,,,,
90,2019-12-31,-3,-6.4,800,.3,1441,,,,,,,15.1,270,28,7.3,290,427,2.8,2426,-22.3,13,2152,21.9,1.1,1025.6,1030.7,1036,1020,1,1027.9,9.6,8.8,,,,,,,,,.9,0,-.9,-7.5,,,,,,,,,,,,,
